'2014-6-30',2.3541,0.0
'2014-7-1',2.3075,0.0
'2014-7-2',2.2618,0.0
'2014-7-3',11.5401,0.0301
'2014-7-4',2.1817,0.0
'2014-7-5',2.1301,0.0
'2014-7-6',2.0879,0.0
'2014-7-7',2.0466,0.0
'2014-7-8',2.006,0.0
'2014-7-9',1.9697,0.0
'2014-7-10',1.9274,0.0
'2014-7-11',1.8892,0.0
'2014-7-12',1.8518,0.0
'2014-7-13',1.8151,0.0
'2014-7-14',1.7792,0.0
'2014-7-15',1.744,0.0
'2014-7-16',1.7094,0.0
'2014-7-17',1.6756,0.0
'2014-7-18',1.6424,0.0
'2014-7-19',1.617,0.0
'2014-7-20',1.578,0.0
'2014-7-21',1.5468,0.0
'2014-7-22',1.5172,0.0
'2014-7-23',2.7178,0.0032
'2014-7-24',11.6451,0.0423
'2014-7-25',6.4287,0.0247
'2014-7-26',1.4548,0.0001
'2014-7-27',1.3719,0.0
'2014-7-28',1.3447,0.0
'2014-7-29',1.3181,0.0
'2014-7-30',1.292,0.0
'2014-7-31',45.6501,0.1832
'2014-8-1',1.2582,0.0
'2014-8-2',1.2169,0.0
'2014-8-3',7.6239,0.0201
'2014-8-4',1.1815,0.0
'2014-8-5',1.1479,0.0
'2014-8-6',15.2635,0.0563
'2014-8-7',4.7294,0.008
'2014-8-8',1.0933,0.0
'2014-8-9',9.3042,0.0227
'2014-8-10',119.666,0.7025
'2014-8-11',2.7423,0.013
'2014-8-12',3.3584,0.0
'2014-8-13',3.9858,0.0
'2014-8-14',4.5903,0.0004
'2014-8-15',4.6076,0.0
'2014-8-16',4.6889,0.0
'2014-8-17',5.7119,0.0023
'2014-8-18',35.0635,0.1362
'2014-8-19',19.9686,0.1538
'2014-8-20',6.1549,0.0001
'2014-8-21',23.1864,0.0641
'2014-8-22',7.615,0.0
'2014-8-23',8.1447,0.0
'2014-8-24',8.4592,0.0
'2014-8-25',10.0815,0.0043
'2014-8-26',21.7734,0.0486
'2014-8-27',8.9114,0.0
'2014-8-28',9.0814,0.0
'2014-8-29',9.1932,0.0
'2014-8-30',9.2099,0.0
'2014-8-31',9.1439,0.0
'2014-9-1',9.0235,0.0
'2014-9-2',8.8737,0.0
'2014-9-3',70.5985,0.3963
'2014-9-4',8.5487,0.0
'2014-9-5',8.3764,0.0
'2014-9-6',8.2114,0.0
'2014-9-7',8.0491,0.0
'2014-9-8',7.8898,0.0
'2014-9-9',7.7336,0.0
'2014-9-10',7.5805,0.0
'2014-9-11',7.4304,0.0
'2014-9-12',14.5006,0.0225
'2014-9-13',7.1991,0.0
'2014-9-14',7.1178,0.0
'2014-9-15',7.0488,0.0
'2014-9-16',6.963,0.0
'2014-9-17',6.8582,0.0
'2014-9-18',6.7401,0.0
'2014-9-19',6.6152,0.0
'2014-9-20',6.4881,0.0
'2014-9-21',6.3611,0.0
'2014-9-22',6.2358,0.0
'2014-9-23',6.1126,0.0
'2014-9-24',18.7797,0.0459
'2014-9-25',5.93,0.0
'2014-9-26',5.8794,0.0
'2014-9-27',5.842,0.0
'2014-9-28',5.7885,0.0
'2014-9-29',5.7146,0.0
'2014-9-30',7.734,0.0054
'2014-10-1',5.5862,0.0
'2014-10-2',5.5283,0.0
'2014-10-3',5.4654,0.0
'2014-10-4',5.3861,0.0
'2014-10-5',5.2966,0.0
'2014-10-6',5.2004,0.0
'2014-10-7',5.1016,0.0
'2014-10-8',5.0023,0.0
'2014-10-9',4.904,0.0
'2014-10-10',4.8116,0.0
'2014-10-11',4.7122,0.0
'2014-10-12',4.6188,0.0
'2014-10-13',57.1204,0.2412
'2014-10-14',4.945,0.0
'2014-10-15',5.2715,0.0
'2014-10-16',5.5692,0.0
'2014-10-17',5.7544,0.0
'2014-10-18',5.8227,0.0
'2014-10-19',5.8064,0.0
'2014-10-20',8.5494,0.0079
'2014-10-21',78.5665,0.4234
'2014-10-22',6.2791,0.0
'2014-10-23',6.6373,0.0
'2014-10-24',6.938,0.0
'2014-10-25',7.1152,0.0
'2014-10-26',7.1678,0.0
'2014-10-27',7.131,0.0
'2014-10-28',7.0415,0.0
'2014-10-29',6.9256,0.0
'2014-10-30',6.7985,0.0
'2014-10-31',7.4149,0.0022
'2014-11-1',6.5486,0.0
'2014-11-2',6.4119,0.0
'2014-11-3',6.282,0.0
'2014-11-4',6.1577,0.0
'2014-11-5',6.0358,0.0
'2014-11-6',5.9163,0.0
'2014-11-7',5.8228,0.0
'2014-11-8',5.6845,0.0
'2014-11-9',5.5717,0.0
'2014-11-10',5.4614,0.0
'2014-11-11',5.3533,0.0
'2014-11-12',5.2475,0.0
'2014-11-13',5.1434,0.0
'2014-11-14',5.0415,0.0
'2014-11-15',4.9417,0.0
'2014-11-16',4.8438,0.0
'2014-11-17',4.7479,0.0
'2014-11-18',4.6539,0.0
'2014-11-19',4.5617,0.0
'2014-11-20',4.4714,0.0
'2014-11-21',4.3829,0.0
'2014-11-22',4.2961,0.0
'2014-11-23',4.211,0.0
'2014-11-24',4.1276,0.0
'2014-11-25',8.7068,0.0139
'2014-11-26',3.9919,0.0
'2014-11-27',3.9502,0.0
'2014-11-28',4.3634,0.0007
'2014-11-29',4.1221,0.0
'2014-11-30',5.213,0.0015
'2014-12-1',4.6458,0.0
'2014-12-2',4.894,0.0
'2014-12-3',5.0559,0.0
'2014-12-4',5.1197,0.0
'2014-12-5',5.1096,0.0
'2014-12-6',5.0541,0.0
'2014-12-7',4.9751,0.0
'2014-12-8',4.8857,0.0
'2014-12-9',4.7927,0.0
'2014-12-10',4.6992,0.0
'2014-12-11',4.6067,0.0
'2014-12-12',4.5157,0.0
'2014-12-13',4.4264,0.0
'2014-12-14',4.3387,0.0
'2014-12-15',4.2528,0.0
'2014-12-16',4.1686,0.0
'2014-12-17',4.0861,0.0
'2014-12-18',4.0052,0.0
'2014-12-19',3.9259,0.0
'2014-12-20',3.8481,0.0
'2014-12-21',3.7719,0.0
'2014-12-22',3.6972,0.0
'2014-12-23',3.624,0.0
'2014-12-24',3.5523,0.0
'2014-12-25',3.4819,0.0
'2014-12-26',3.413,0.0
'2014-12-27',3.3454,0.0
'2014-12-28',3.2792,0.0
'2014-12-29',3.2142,0.0
'2014-12-30',3.1506,0.0
'2014-12-31',3.0882,0.0
